Año,Región,Mes,Provincia,Área Protegida,Total,Residentes,No residentes
2009,Cuyo,Junio,San Luis,Sierra de las Quijadas,1450,1404,46
2009,Cuyo,Julio,San Juan,El Leoncito,1097,1080,17
2009,Cuyo,Julio,San Juan,San Guillermo,0,0,0
2009,Cuyo,Julio,San Luis,Sierra de las Quijadas,6979,6908,71
2009,Cuyo,Agosto,San Juan,El Leoncito,657,632,25
2009,Cuyo,Agosto,San Juan,San Guillermo,0,0,0
2009,Cuyo,Agosto,San Luis,Sierra de las Quijadas,2532,2479,53
2009,Cuyo,Septiembre,San Juan,El Leoncito,516,498,18
2009,Cuyo,Septiembre,San Juan,San Guillermo,0,0,0
2009,Cuyo,Septiembre,San Luis,Sierra de las Quijadas,2335,2304,31
2009,Cuyo,Octubre,San Juan,El Leoncito,734,710,24
2009,Cuyo,Octubre,San Juan,San Guillermo,0,0,0
2009,Cuyo,Octubre,San Luis,Sierra de las Quijadas,2499,2405,94
2009,Cuyo,Noviembre,San Juan,El Leoncito,548,446,102
2009,Cuyo,Noviembre,San Juan,San Guillermo,0,0,0
2009,Cuyo,Noviembre,San Luis,Sierra de las Quijadas,1523,1434,89
2009,Cuyo,Diciembre,San Juan,El Leoncito,568,480,88
2009,Cuyo,Diciembre,San Juan,San Guillermo,39,39,0
2009,Cuyo,Diciembre,San Luis,Sierra de las Quijadas,1138,1062,76
2009,Córdoba,Enero,Córdoba,Quebrada del Condorito,2152,2025,127
2009,Córdoba,Febrero,Córdoba,Quebrada del Condorito,1541,1413,128
2009,Córdoba,Marzo,Córdoba,Quebrada del Condorito,1479,1309,170
2009,Córdoba,Abril,Córdoba,Quebrada del Condorito,2075,1820,255
2009,Córdoba,Mayo,Córdoba,Quebrada del Condorito,2534,2299,235
2009,Córdoba,Junio,Córdoba,Quebrada del Condorito,692,592,100
2009,Córdoba,Julio,Córdoba,Quebrada del Condorito,1507,1385,122
2009,Córdoba,Agosto,Córdoba,Quebrada del Condorito,1011,886,125
2009,Córdoba,Septiembre,Córdoba,Quebrada del Condorito,2156,1913,243
2009,Córdoba,Octubre,Córdoba,Quebrada del Condorito,2758,2563,195
2009,Córdoba,Noviembre,Córdoba,Quebrada del Condorito,1465,1258,207
2009,Córdoba,Diciembre,Córdoba,Quebrada del Condorito,1323,1105,218
2009,Litoral,Enero,Chaco,Chaco,490,459,31
2009,Litoral,Enero,Corrientes,Mburucuyá,244,240,4
2009,Litoral,Enero,Entre Ríos,El Palmar,25345,25265,80
2009,Litoral,Enero,Entre Ríos,Pre Delta,7387,7265,122
2009,Litoral,Enero,Formosa,Formosa,16,16,0
2009,Litoral,Enero,Formosa,Río Pilcomayo,1090,1084,6
2009,Litoral,Enero,Misiones,Iguazú,126933,78683,48250
2009,Litoral,Febrero,Chaco,Chaco,218,209,9
2009,Litoral,Febrero,Corrientes,Mburucuyá,26,26,0
2009,Litoral,Febrero,Entre Ríos,El Palmar,20668,20614,54
2009,Litoral,Febrero,Entre Ríos,Pre Delta,7168,7115,53
2009,Litoral,Febrero,Formosa,Formosa,0,0,0
2009,Litoral,Febrero,Formosa,Río Pilcomayo,1543,1534,9
2009,Litoral,Febrero,Misiones,Iguazú,100403,54952,45451
2009,Litoral,Marzo,Chaco,Chaco,270,254,16
2009,Litoral,Marzo,Corrientes,Mburucuyá,67,65,2
2009,Litoral,Marzo,Entre Ríos,El Palmar,6670,6601,69
2009,Litoral,Marzo,Entre Ríos,Pre Delta,4795,4771,24
2009,Litoral,Marzo,Formosa,Formosa,0,0,0
2009,Litoral,Marzo,Formosa,Río Pilcomayo,625,601,24
2009,Litoral,Marzo,Misiones,Iguazú,72124,30455,41669
2009,Litoral,Abril,Chaco,Chaco,91,81,10
2009,Litoral,Abril,Corrientes,Mburucuyá,155,155,0
2009,Litoral,Abril,Entre Ríos,El Palmar,11017,10935,82
2009,Litoral,Abril,Entre Ríos,Pre Delta,7489,7435,54
2009,Litoral,Abril,Formosa,Formosa,8,5,3
2009,Litoral,Abril,Formosa,Río Pilcomayo,245,236,9
2009,Litoral,Abril,Misiones,Iguazú,75856,40238,35618
2009,Litoral,Mayo,Chaco,Chaco,186,176,10
2009,Litoral,Mayo,Corrientes,Mburucuyá,49,41,8
2009,Litoral,Mayo,Entre Ríos,El Palmar,9013,8971,42
2009,Litoral,Mayo,Entre Ríos,Pre Delta,4893,4876,17
2009,Litoral,Mayo,Formosa,Formosa,0,0,0
2009,Litoral,Mayo,Formosa,Río Pilcomayo,106,97,9
2009,Litoral,Mayo,Misiones,Iguazú,47583,26216,21367
2009,Litoral,Junio,Chaco,Chaco,414,398,16
2009,Litoral,Junio,Corrientes,Mburucuyá,153,151,2
2009,Litoral,Junio,Entre Ríos,El Palmar,4146,4114,32
2009,Litoral,Junio,Entre Ríos,Pre Delta,6373,6340,33
2009,Litoral,Junio,Formosa,Formosa,0,0,0
2009,Litoral,Junio,Formosa,Río Pilcomayo,301,293,8
2009,Litoral,Junio,Misiones,Iguazú,40246,22011,18235
2009,Litoral,Julio,Chaco,Chaco,595,547,48
2009,Litoral,Julio,Corrientes,Mburucuyá,235,233,2
2009,Litoral,Julio,Entre Ríos,El Palmar,12601,12510,91
2009,Litoral,Julio,Entre Ríos,Pre Delta,9657,9585,72
2009,Litoral,Julio,Formosa,Formosa,0,0,0
2009,Litoral,Julio,Formosa,Río Pilcomayo,325,308,17
2009,Litoral,Julio,Misiones,Iguazú,82493,56303,26190
2009,Litoral,Agosto,Chaco,Chaco,300,261,39
2009,Litoral,Agosto,Corrientes,Mburucuyá,137,124,13
2009,Litoral,Agosto,Entre Ríos,El Palmar,8029,7948,81
2009,Litoral,Agosto,Entre Ríos,Pre Delta,8359,8294,65
2009,Litoral,Agosto,Formosa,Formosa,0,0,0
2009,Litoral,Agosto,Formosa,Río Pilcomayo,338,302,36
2009,Litoral,Agosto,Misiones,Iguazú,64119,36970,27149
2009,Litoral,Septiembre,Chaco,Chaco,194,185,9
2009,Litoral,Septiembre,Corrientes,Mburucuyá,107,107,0
2009,Litoral,Septiembre,Entre Ríos,El Palmar,8872,8818,54
2009,Litoral,Septiembre,Entre Ríos,Pre Delta,6633,6582,51
2009,Litoral,Septiembre,Formosa,Formosa,0,0,0
2009,Litoral,Septiembre,Formosa,Río Pilcomayo,1703,1680,23
2009,Litoral,Septiembre,Misiones,Iguazú,72950,46997,25953
2009,Litoral,Octubre,Chaco,Chaco,252,217,35
2009,Litoral,Octubre,Corrientes,Mburucuyá,325,320,5
2009,Litoral,Octubre,Entre Ríos,El Palmar,15369,15264,105
2009,Litoral,Octubre,Entre Ríos,Pre Delta,4321,4287,34
2009,Litoral,Octubre,Formosa,Formosa,26,25,1
2009,Litoral,Octubre,Formosa,Río Pilcomayo,470,463,7
2009,Litoral,Octubre,Misiones,Iguazú,98750,60942,37808
2009,Litoral,Noviembre,Chaco,Chaco,132,112,20
2009,Litoral,Noviembre,Corrientes,Mburucuyá,28,24,4
2009,Litoral,Noviembre,Entre Ríos,El Palmar,9227,9121,106
2009,Litoral,Noviembre,Entre Ríos,Pre Delta,1229,1219,10
2009,Litoral,Noviembre,Formosa,Formosa,0,0,0
2009,Litoral,Noviembre,Formosa,Río Pilcomayo,532,493,39
2009,Litoral,Noviembre,Misiones,Iguazú,90131,43594,46537
2009,Litoral,Diciembre,Chaco,Chaco,166,151,15
2009,Litoral,Diciembre,Corrientes,Mburucuyá,10,10,0
2009,Litoral,Diciembre,Entre Ríos,El Palmar,3761,3710,51
2009,Litoral,Diciembre,Entre Ríos,Pre Delta,0,0,0
2009,Litoral,Diciembre,Formosa,Formosa,0,0,0
2009,Litoral,Diciembre,Formosa,Río Pilcomayo,965,962,3
2009,Litoral,Diciembre,Misiones,Iguazú,80597,35017,45580
2009,Norte,Enero,Jujuy,Calilegua,1897,1770,127
2009,Norte,Enero,Jujuy,Laguna de los Pozuelos,49,45,4
2009,Norte,Enero,La Rioja,Talampaya,4134,3571,563
2009,Norte,Enero,Salta,Baritú,4,0,4
2009,Norte,Enero,Salta,El Rey,20,17,3
2009,Norte,Enero,Salta,Los Cardones,8185,6525,1660
2009,Norte,Enero,Santiago del Estero,Copo,32,32,0
2009,Norte,Enero,Tucumán,Aconquija,16,16,0
2009,Norte,Febrero,Jujuy,Calilegua,896,832,64
2009,Norte,Febrero,Jujuy,Laguna de los Pozuelos,42,26,16
2009,Norte,Febrero,La Rioja,Talampaya,2963,2412,551
2009,Norte,Febrero,Salta,Baritú,2,2,0
2009,Norte,Febrero,Salta,El Rey,11,3,8
2009,Norte,Febrero,Salta,Los Cardones,2322,1751,571
2009,Norte,Febrero,Santiago del Estero,Copo,15,9,6
2009,Norte,Febrero,Tucumán,Aconquija,0,0,0
2009,Norte,Marzo,Jujuy,Calilegua,640,546,94
2009,Norte,Marzo,Jujuy,Laguna de los Pozuelos,62,43,19
2009,Norte,Marzo,La Rioja,Talampaya,2800,2052,748
2009,Norte,Marzo,Salta,Baritú,2,2,0
2009,Norte,Marzo,Salta,El Rey,18,13,5
2009,Norte,Marzo,Salta,Los Cardones,3131,2219,912
2009,Norte,Marzo,Santiago del Estero,Copo,13,11,2
2009,Norte,Marzo,Tucumán,Aconquija,9,9,0
2009,Norte,Abril,Jujuy,Calilegua,565,479,86
2009,Norte,Abril,Jujuy,Laguna de los Pozuelos,49,28,21
2009,Norte,Abril,La Rioja,Talampaya,5084,4528,556
2009,Norte,Abril,Salta,Baritú,0,0,0
2009,Norte,Abril,Salta,El Rey,2,2,0
2009,Norte,Abril,Salta,Los Cardones,2229,1696,533
2009,Norte,Abril,Santiago del Estero,Copo,36,31,5
2009,Norte,Abril,Tucumán,Aconquija,43,43,0
2009,Norte,Mayo,Jujuy,Calilegua,547,499,48
2009,Norte,Mayo,Jujuy,Laguna de los Pozuelos,4,0,4
2009,Norte,Mayo,La Rioja,Talampaya,3426,2991,435
2009,Norte,Mayo,Salta,Baritú,20,20,0
2009,Norte,Mayo,Salta,El Rey,14,6,8
2009,Norte,Mayo,Salta,Los Cardones,1988,1518,470
2009,Norte,Mayo,Santiago del Estero,Copo,30,18,12
2009,Norte,Mayo,Tucumán,Aconquija,1,1,0
2009,Norte,Junio,Jujuy,Calilegua,619,552,67
2009,Norte,Junio,Jujuy,Laguna de los Pozuelos,4,0,4
2009,Norte,Junio,La Rioja,Talampaya,2391,2234,157
2009,Norte,Junio,Salta,Baritú,12,12,0
2009,Norte,Junio,Salta,El Rey,62,47,15
2009,Norte,Junio,Salta,Los Cardones,711,554,157
2009,Norte,Junio,Santiago del Estero,Copo,36,29,7
2009,Norte,Junio,Tucumán,Aconquija,69,67,2
2009,Norte,Julio,Jujuy,Calilegua,1209,1038,171
2009,Norte,Julio,Jujuy,Laguna de los Pozuelos,41,37,4
2009,Norte,Julio,La Rioja,Talampaya,11253,10824,429
2009,Norte,Julio,Salta,Baritú,0,0,0
2009,Norte,Julio,Salta,El Rey,141,141,0
2009,Norte,Julio,Salta,Los Cardones,8206,6368,1838
2009,Norte,Julio,Santiago del Estero,Copo,38,38,0
2009,Norte,Julio,Tucumán,Aconquija,4,4,0
2009,Norte,Agosto,Jujuy,Calilegua,1108,987,121
2009,Norte,Agosto,Jujuy,Laguna de los Pozuelos,16,4,12
2009,Norte,Agosto,La Rioja,Talampaya,4730,4103,627
2009,Norte,Agosto,Salta,Baritú,0,0,0
2009,Norte,Agosto,Salta,El Rey,115,98,17
2009,Norte,Agosto,Salta,Los Cardones,3961,2768,1193
2009,Norte,Agosto,Santiago del Estero,Copo,41,37,4
2009,Norte,Agosto,Tucumán,Aconquija,3,3,0
2009,Norte,Septiembre,Jujuy,Calilegua,1006,877,129
2009,Norte,Septiembre,Jujuy,Laguna de los Pozuelos,20,10,10
2009,Norte,Septiembre,La Rioja,Talampaya,4909,4601,308
2009,Norte,Septiembre,Salta,Baritú,0,0,0
2009,Norte,Septiembre,Salta,El Rey,107,90,17
2009,Norte,Septiembre,Salta,Los Cardones,1210,705,505
2009,Norte,Septiembre,Santiago del Estero,Copo,21,17,4
2009,Norte,Septiembre,Tucumán,Aconquija,61,56,5
2009,Norte,Octubre,Jujuy,Calilegua,1067,965,102
2009,Norte,Octubre,Jujuy,Laguna de los Pozuelos,95,72,23
2009,Norte,Octubre,La Rioja,Talampaya,6058,5444,614
2009,Norte,Octubre,Salta,Baritú,0,0,0
2009,Norte,Octubre,Salta,El Rey,105,87,18
2009,Norte,Octubre,Salta,Los Cardones,1343,948,395
2009,Norte,Octubre,Santiago del Estero,Copo,24,24,0
2009,Norte,Octubre,Tucumán,Aconquija,46,46,0
2009,Norte,Noviembre,Jujuy,Calilegua,901,726,175
2009,Norte,Noviembre,Jujuy,Laguna de los Pozuelos,66,42,24
2009,Norte,Noviembre,La Rioja,Talampaya,2985,2114,871
2009,Norte,Noviembre,Salta,Baritú,0,0,0
2009,Norte,Noviembre,Salta,El Rey,11,9,2
2009,Norte,Noviembre,Salta,Los Cardones,789,550,239
2009,Norte,Noviembre,Santiago del Estero,Copo,23,21,2
2009,Norte,Noviembre,Tucumán,Aconquija,17,17,0
2009,Norte,Diciembre,Jujuy,Calilegua,589,461,128
2009,Norte,Diciembre,Jujuy,Laguna de los Pozuelos,93,65,28
2009,Norte,Diciembre,La Rioja,Talampaya,1591,991,600
2009,Norte,Diciembre,Salta,Baritú,0,0,0
2009,Norte,Diciembre,Salta,El Rey,5,5,0
2009,Norte,Diciembre,Salta,Los Cardones,684,501,183
2009,Norte,Diciembre,Santiago del Estero,Copo,27,22,5
2009,Norte,Diciembre,Tucumán,Aconquija,5,5,0
2009,Patagonia,Enero,Chubut,Lago Puelo,49076,48376,700
2009,Patagonia,Enero,Chubut,Los Alerces,26870,26170,700
2009,Patagonia,Enero,La Pampa,Lihué Calel,1241,1180,61
2009,Patagonia,Enero,Neuquén,Laguna Blanca,60,59,1
2009,Patagonia,Enero,Neuquén,Lanín,30756,30159,597
2009,Patagonia,Enero,Neuquén,Los Arrayanes,14924,14005,919
2009,Patagonia,Enero,Río Negro - Neuquén,Nahuel Huapi,57150,50454,6696
2009,Patagonia,Enero,Santa Cruz,Bosques Petrificados,2487,2197,290
2009,Patagonia,Enero,Santa Cruz,Los Glaciares,93320,57129,36191
2009,Patagonia,Enero,Santa Cruz,Monte León,1661,1392,269
2009,Patagonia,Enero,Santa Cruz,Perito Moreno,358,248,110
2009,Patagonia,Enero,Tierra del Fuego,Tierra del Fuego,56598,31866,24732
2009,Patagonia,Febrero,Chubut,Lago Puelo,31700,29900,1800
2009,Patagonia,Febrero,Chubut,Los Alerces,31213,29513,1700
2009,Patagonia,Febrero,La Pampa,Lihué Calel,812,777,35
2009,Patagonia,Febrero,Neuquén,Laguna Blanca,29,26,3
2009,Patagonia,Febrero,Neuquén,Lanín,19558,18774,784
2009,Patagonia,Febrero,Neuquén,Los Arrayanes,9387,8229,1158
2009,Patagonia,Febrero,Río Negro - Neuquén,Nahuel Huapi,40785,34588,6197
2009,Patagonia,Febrero,Santa Cruz,Bosques Petrificados,1229,997,232
2009,Patagonia,Febrero,Santa Cruz,Los Glaciares,72567,34731,37836
2009,Patagonia,Febrero,Santa Cruz,Monte León,773,572,201
2009,Patagonia,Febrero,Santa Cruz,Perito Moreno,162,88,74
2009,Patagonia,Febrero,Tierra del Fuego,Tierra del Fuego,40242,23738,16504
2009,Patagonia,Marzo,Chubut,Lago Puelo,7000,6600,400
2009,Patagonia,Marzo,Chubut,Los Alerces,7319,6619,700
2009,Patagonia,Marzo,La Pampa,Lihué Calel,517,494,23
2009,Patagonia,Marzo,Neuquén,Laguna Blanca,30,29,1
2009,Patagonia,Marzo,Neuquén,Lanín,11183,10576,607
2009,Patagonia,Marzo,Neuquén,Los Arrayanes,4835,4001,834
2009,Patagonia,Marzo,Río Negro - Neuquén,Nahuel Huapi,25592,21572,4020
2009,Patagonia,Marzo,Santa Cruz,Bosques Petrificados,522,423,99
2009,Patagonia,Marzo,Santa Cruz,Los Glaciares,48837,21825,27012
2009,Patagonia,Marzo,Santa Cruz,Monte León,221,208,13
2009,Patagonia,Marzo,Santa Cruz,Perito Moreno,119,69,50
2009,Patagonia,Marzo,Tierra del Fuego,Tierra del Fuego,25549,11414,14135
2009,Patagonia,Abril,Chubut,Lago Puelo,0,0,0
2009,Patagonia,Abril,Chubut,Los Alerces,7476,6821,655
2009,Patagonia,Abril,La Pampa,Lihué Calel,720,708,12
2009,Patagonia,Abril,Neuquén,Laguna Blanca,120,120,0
2009,Patagonia,Abril,Neuquén,Lanín,4492,4276,216
2009,Patagonia,Abril,Neuquén,Los Arrayanes,3770,3245,525
2009,Patagonia,Abril,Río Negro - Neuquén,Nahuel Huapi,19182,14982,4200
2009,Patagonia,Abril,Santa Cruz,Bosques Petrificados,211,181,30
2009,Patagonia,Abril,Santa Cruz,Los Glaciares,39403,23579,15824
2009,Patagonia,Abril,Santa Cruz,Monte León,0,0,0
2009,Patagonia,Abril,Santa Cruz,Perito Moreno,20,8,12
2009,Patagonia,Abril,Tierra del Fuego,Tierra del Fuego,13708,7698,6010
2009,Patagonia,Mayo,Chubut,Lago Puelo,8938,8430,508
2009,Patagonia,Mayo,Chubut,Los Alerces,156,137,19
2009,Patagonia,Mayo,La Pampa,Lihué Calel,476,472,4
2009,Patagonia,Mayo,Neuquén,Laguna Blanca,48,48,0
2009,Patagonia,Mayo,Neuquén,Lanín,0,0,0
2009,Patagonia,Mayo,Neuquén,Los Arrayanes,1355,1113,242
2009,Patagonia,Mayo,Río Negro - Neuquén,Nahuel Huapi,5373,4067,1306
2009,Patagonia,Mayo,Santa Cruz,Bosques Petrificados,120,111,9
2009,Patagonia,Mayo,Santa Cruz,Los Glaciares,13852,8808,5044
2009,Patagonia,Mayo,Santa Cruz,Monte León,0,0,0
2009,Patagonia,Mayo,Santa Cruz,Perito Moreno,0,0,0
2009,Patagonia,Mayo,Tierra del Fuego,Tierra del Fuego,5809,4226,1583
2009,Patagonia,Junio,Chubut,Lago Puelo,0,0,0
2009,Patagonia,Junio,Chubut,Los Alerces,41,33,8
2009,Patagonia,Junio,La Pampa,Lihué Calel,306,296,10
2009,Patagonia,Junio,Neuquén,Laguna Blanca,7,7,0
2009,Patagonia,Junio,Neuquén,Lanín,1303,1303,0
2009,Patagonia,Junio,Neuquén,Los Arrayanes,1203,922,281
2009,Patagonia,Junio,Río Negro - Neuquén,Nahuel Huapi,9300,7245,2055
2009,Patagonia,Junio,Santa Cruz,Bosques Petrificados,37,35,2
2009,Patagonia,Junio,Santa Cruz,Los Glaciares,8285,5273,3012
2009,Patagonia,Junio,Santa Cruz,Monte León,0,0,0
2009,Patagonia,Junio,Santa Cruz,Perito Moreno,0,0,0
2009,Patagonia,Junio,Tierra del Fuego,Tierra del Fuego,5957,5478,479
2009,Patagonia,Julio,Chubut,Lago Puelo,0,0,0
2009,Patagonia,Julio,Chubut,Los Alerces,296,283,12
2009,Patagonia,Julio,La Pampa,Lihué Calel,571,560,11
2009,Patagonia,Julio,Neuquén,Laguna Blanca,10,10,0
2009,Patagonia,Julio,Neuquén,Lanín,2200,2200,0
2009,Patagonia,Julio,Neuquén,Los Arrayanes,2913,2693,220
2009,Patagonia,Julio,Río Negro - Neuquén,Nahuel Huapi,18768,15419,3349
2009,Patagonia,Julio,Santa Cruz,Bosques Petrificados,135,123,12
2009,Patagonia,Julio,Santa Cruz,Los Glaciares,11532,7989,3543
2009,Patagonia,Julio,Santa Cruz,Monte León,0,0,0
2009,Patagonia,Julio,Santa Cruz,Perito Moreno,0,0,0
2009,Patagonia,Julio,Tierra del Fuego,Tierra del Fuego,6738,3700,3038
2009,Patagonia,Agosto,Chubut,Lago Puelo,0,0,0
2009,Patagonia,Agosto,Chubut,Los Alerces,369,344,25
2009,Patagonia,Agosto,La Pampa,Lihué Calel,372,359,13
2009,Patagonia,Agosto,Neuquén,Laguna Blanca,4,4,0
2009,Patagonia,Agosto,Neuquén,Lanín,0,0,0
2009,Patagonia,Agosto,Neuquén,Los Arrayanes,1426,1284,142
2009,Patagonia,Agosto,Río Negro - Neuquén,Nahuel Huapi,5027,3473,1554
2009,Patagonia,Agosto,Santa Cruz,Bosques Petrificados,93,90,3
2009,Patagonia,Agosto,Santa Cruz,Los Glaciares,14045,7606,6439
2009,Patagonia,Agosto,Santa Cruz,Monte León,0,0,0
2009,Patagonia,Agosto,Santa Cruz,Perito Moreno,0,0,0
2009,Patagonia,Agosto,Tierra del Fuego,Tierra del Fuego,6414,3180,3234
2009,Patagonia,Septiembre,Chubut,Lago Puelo,0,0,0
2009,Patagonia,Septiembre,Chubut,Los Alerces,423,400,23
2009,Patagonia,Septiembre,La Pampa,Lihué Calel,287,277,10
2009,Patagonia,Septiembre,Neuquén,Laguna Blanca,27,27,0
2009,Patagonia,Septiembre,Neuquén,Lanín,2100,2100,0
2009,Patagonia,Septiembre,Neuquén,Los Arrayanes,2167,1872,295
2009,Patagonia,Septiembre,Río Negro - Neuquén,Nahuel Huapi,15651,12229,3422
2009,Patagonia,Septiembre,Santa Cruz,Bosques Petrificados,149,146,3
2009,Patagonia,Septiembre,Santa Cruz,Los Glaciares,27718,17122,10596
2009,Patagonia,Septiembre,Santa Cruz,Monte León,0,0,0
2009,Patagonia,Septiembre,Santa Cruz,Perito Moreno,0,0,0
2009,Patagonia,Septiembre,Tierra del Fuego,Tierra del Fuego,10752,7984,2768
2009,Patagonia,Octubre,Chubut,Lago Puelo,0,0,0
2009,Patagonia,Octubre,Chubut,Los Alerces,549,445,104
2009,Patagonia,Octubre,La Pampa,Lihué Calel,803,787,16
2009,Patagonia,Octubre,Neuquén,Laguna Blanca,112,111,1
2009,Patagonia,Octubre,Neuquén,Lanín,2594,2494,100
2009,Patagonia,Octubre,Neuquén,Los Arrayanes,2609,2178,431
2009,Patagonia,Octubre,Río Negro - Neuquén,Nahuel Huapi,19032,15147,3885
2009,Patagonia,Octubre,Santa Cruz,Bosques Petrificados,527,434,93
2009,Patagonia,Octubre,Santa Cruz,Los Glaciares,47827,22305,25522
2009,Patagonia,Octubre,Santa Cruz,Monte León,146,99,47
2009,Patagonia,Octubre,Santa Cruz,Perito Moreno,28,7,21
2009,Patagonia,Octubre,Tierra del Fuego,Tierra del Fuego,21026,13449,7577
2009,Patagonia,Noviembre,Chubut,Lago Puelo,0,0,0
2009,Patagonia,Noviembre,Chubut,Los Alerces,1209,867,342
2009,Patagonia,Noviembre,La Pampa,Lihué Calel,928,866,62
2009,Patagonia,Noviembre,Neuquén,Laguna Blanca,32,29,3
2009,Patagonia,Noviembre,Neuquén,Lanín,5957,5561,396
2009,Patagonia,Noviembre,Neuquén,Los Arrayanes,3573,2470,1103
2009,Patagonia,Noviembre,Río Negro - Neuquén,Nahuel Huapi,20728,15976,4752
2009,Patagonia,Noviembre,Santa Cruz,Bosques Petrificados,818,570,248
2009,Patagonia,Noviembre,Santa Cruz,Los Glaciares,66550,20846,45704
2009,Patagonia,Noviembre,Santa Cruz,Monte León,806,515,291
2009,Patagonia,Noviembre,Santa Cruz,Perito Moreno,164,45,119
2009,Patagonia,Noviembre,Tierra del Fuego,Tierra del Fuego,29861,11999,17862
2009,Patagonia,Diciembre,Chubut,Lago Puelo,0,0,0
2009,Patagonia,Diciembre,Chubut,Los Alerces,10473,9744,729
2009,Patagonia,Diciembre,La Pampa,Lihué Calel,569,546,23
2009,Patagonia,Diciembre,Neuquén,Laguna Blanca,54,49,5
2009,Patagonia,Diciembre,Neuquén,Lanín,5500,5000,500
2009,Patagonia,Diciembre,Neuquén,Los Arrayanes,4298,3172,1126
2009,Patagonia,Diciembre,Río Negro - Neuquén,Nahuel Huapi,19092,14907,4185
2009,Patagonia,Diciembre,Santa Cruz,Bosques Petrificados,729,478,251
2009,Patagonia,Diciembre,Santa Cruz,Los Glaciares,64099,19820,44279
2009,Patagonia,Diciembre,Santa Cruz,Monte León,880,550,330
2009,Patagonia,Diciembre,Santa Cruz,Perito Moreno,228,43,185
2009,Patagonia,Diciembre,Tierra del Fuego,Tierra del Fuego,39608,19288,20320
2010,Buenos Aires,Enero,Buenos Aires,Ciervo de los Pantanos,582,582,0
2010,Buenos Aires,Febrero,Buenos Aires,Ciervo de los Pantanos,706,706,0
2010,Buenos Aires,Marzo,Buenos Aires,Ciervo de los Pantanos,1141,1141,0
2010,Buenos Aires,Abril,Buenos Aires,Ciervo de los Pantanos,530,530,0
2010,Buenos Aires,Mayo,Buenos Aires,Ciervo de los Pantanos,1570,1570,0
2010,Buenos Aires,Junio,Buenos Aires,Ciervo de los Pantanos,542,542,0
2010,Buenos Aires,Julio,Buenos Aires,Ciervo de los Pantanos,837,837,0
2010,Buenos Aires,Agosto,Buenos Aires,Ciervo de los Pantanos,1934,1934,0
2010,Buenos Aires,Septiembre,Buenos Aires,Ciervo de los Pantanos,1879,1879,0
2010,Buenos Aires,Octubre,Buenos Aires,Ciervo de los Pantanos,2891,2891,0
2010,Buenos Aires,Noviembre,Buenos Aires,Ciervo de los Pantanos,1438,1438,0
2010,Buenos Aires,Diciembre,Buenos Aires,Ciervo de los Pantanos,384,384,0
2010,Cuyo,Enero,San Juan,El Leoncito,1940,1847,93
2010,Cuyo,Enero,San Juan,San Guillermo,0,0,0
2010,Cuyo,Enero,San Luis,Sierra de las Quijadas,4919,4825,94
2010,Cuyo,Febrero,San Juan,El Leoncito,1355,1275,80
2010,Cuyo,Febrero,San Juan,San Guillermo,0,0,0
2010,Cuyo,Febrero,San Luis,Sierra de las Quijadas,4102,4038,64
2010,Cuyo,Marzo,San Juan,El Leoncito,595,515,80
2010,Cuyo,Marzo,San Juan,San Guillermo,0,0,0
2010,Cuyo,Marzo,San Luis,Sierra de las Quijadas,1851,1759,92
2010,Cuyo,Abril,San Juan,El Leoncito,1360,1297,63
2010,Cuyo,Abril,San Juan,San Guillermo,0,0,0
2010,Cuyo,Abril,San Luis,Sierra de las Quijadas,3251,3181,70
2010,Cuyo,Mayo,San Juan,El Leoncito,982,933,49
2010,Cuyo,Mayo,San Juan,San Guillermo,0,0,0
2010,Cuyo,Mayo,San Luis,Sierra de las Quijadas,2851,2829,22
2010,Cuyo,Junio,San Juan,El Leoncito,284,267,17
2010,Cuyo,Junio,San Juan,San Guillermo,0,0,0
2010,Cuyo,Junio,San Luis,Sierra de las Quijadas,1131,1115,16
2010,Cuyo,Julio,San Juan,El Leoncito,1713,1672,41
2010,Cuyo,Julio,San Juan,San Guillermo,0,0,0
2010,Cuyo,Julio,San Luis,Sierra de las Quijadas,5817,5782,35
2010,Cuyo,Agosto,San Juan,El Leoncito,578,536,42
2010,Cuyo,Agosto,San Juan,San Guillermo,0,0,0
2010,Cuyo,Agosto,San Luis,Sierra de las Quijadas,2151,2117,34
2010,Cuyo,Septiembre,San Juan,El Leoncito,423,379,44
2010,Cuyo,Septiembre,San Juan,San Guillermo,0,0,0
2010,Cuyo,Septiembre,San Luis,Sierra de las Quijadas,2152,2125,27
2010,Cuyo,Octubre,San Juan,El Leoncito,1255,1198,57
2010,Cuyo,Octubre,San Juan,San Guillermo,0,0,0
2010,Cuyo,Octubre,San Luis,Sierra de las Quijadas,2597,2552,45
2010,Cuyo,Noviembre,San Juan,El Leoncito,694,601,93
2010,Cuyo,Noviembre,San Juan,San Guillermo,0,0,0
2010,Cuyo,Noviembre,San Luis,Sierra de las Quijadas,1723,1646,77
2010,Cuyo,Diciembre,San Juan,El Leoncito,405,324,81
2010,Cuyo,Diciembre,San Juan,San Guillermo,51,48,3
2010,Cuyo,Diciembre,San Luis,Sierra de las Quijadas,635,578,57
2010,Córdoba,Enero,Córdoba,Quebrada del Condorito,2041,1975,66
2010,Córdoba,Febrero,Córdoba,Quebrada del Condorito,1997,1798,199
2010,Córdoba,Marzo,Córdoba,Quebrada del Condorito,1389,1130,259
